company,overall-ratings
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,4
microsoft,3
microsoft,4
microsoft,1
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,3
microsoft,4
microsoft,5
microsoft,1
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,1
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,3
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,5
microsoft,3
microsoft,5
microsoft,2
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,3
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,1
microsoft,5
microsoft,4
microsoft,5
microsoft,3
microsoft,4
microsoft,4
microsoft,5
microsoft,2
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,3
microsoft,3
microsoft,3
microsoft,5
microsoft,3
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,1
microsoft,5
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,3
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,1
microsoft,4
microsoft,2
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,2
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,2
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,2
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,4
microsoft,4
microsoft,5
microsoft,2
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,1
microsoft,2
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,1
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,3
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,3
microsoft,5
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,1
microsoft,5
microsoft,2
microsoft,5
microsoft,4
microsoft,5
microsoft,2
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,4
microsoft,1
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,1
microsoft,1
microsoft,3
microsoft,3
microsoft,3
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,3
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,2
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,2
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,3
microsoft,2
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,2
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,2
microsoft,5
microsoft,4
microsoft,2
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,1
microsoft,5
microsoft,1
microsoft,4
microsoft,4
microsoft,5
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,3
microsoft,5
microsoft,5
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,2
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,2
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,3
microsoft,1
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,2
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,2
microsoft,4
microsoft,4
microsoft,4
microsoft,2
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,3
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,5
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,4
microsoft,3
microsoft,4
microsoft,1
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,3
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,2
microsoft,5
microsoft,5
microsoft,4
microsoft,3
microsoft,3
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,3
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,1
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,5
microsoft,2
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,2
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,2
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,2
microsoft,4
microsoft,4
microsoft,1
microsoft,5
microsoft,4
microsoft,3
microsoft,3
microsoft,5
microsoft,3
microsoft,5
microsoft,5
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,1
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,3
microsoft,4
microsoft,4
microsoft,1
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,1
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,2
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,2
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,3
microsoft,3
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,3
microsoft,4
microsoft,3
microsoft,3
microsoft,3
microsoft,3
microsoft,1
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,2
microsoft,4
microsoft,1
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,1
microsoft,4
microsoft,4
microsoft,2
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,2
microsoft,5
microsoft,5
microsoft,4
microsoft,3
microsoft,3
microsoft,3
microsoft,5
microsoft,3
microsoft,5
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,1
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,1
microsoft,5
microsoft,5
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,2
microsoft,5
microsoft,4
microsoft,1
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,1
microsoft,5
microsoft,3
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,2
microsoft,5
microsoft,4
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,2
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,2
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,2
microsoft,3
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,2
microsoft,3
microsoft,4
microsoft,4
microsoft,5
microsoft,3
microsoft,4
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,1
microsoft,3
microsoft,4
microsoft,3
microsoft,3
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,3
microsoft,5
microsoft,4
microsoft,1
microsoft,4
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,2
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,1
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,2
microsoft,4
microsoft,5
microsoft,3
microsoft,4
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,3
microsoft,3
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,1
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,3
microsoft,3
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,4
microsoft,3
microsoft,3
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,3
microsoft,3
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,2
microsoft,3
microsoft,5
microsoft,1
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,2
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,1
microsoft,3
microsoft,5
microsoft,1
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,2
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,2
microsoft,1
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,2
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,1
microsoft,2
microsoft,5
microsoft,3
microsoft,3
microsoft,5
microsoft,3
microsoft,5
microsoft,4
microsoft,2
microsoft,4
microsoft,4
microsoft,4
microsoft,1
microsoft,2
microsoft,5
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,1
microsoft,2
microsoft,3
microsoft,5
microsoft,4
microsoft,1
microsoft,2
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,2
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,2
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,4
microsoft,3
microsoft,3
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,1
microsoft,4
microsoft,2
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,3
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,3
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,1
microsoft,3
microsoft,3
microsoft,1
microsoft,2
microsoft,5
microsoft,2
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,2
microsoft,5
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,1
microsoft,3
microsoft,5
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,1
microsoft,3
microsoft,4
microsoft,4
microsoft,3
microsoft,4
microsoft,2
microsoft,3
microsoft,4
microsoft,3
microsoft,5
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,4
microsoft,5
microsoft,5
microsoft,5
microsoft,2
microsoft,4
microsoft,5
microsoft,3
microsoft,4
microsoft,5
microsoft,5
microsoft,3
microsoft,5
microsoft,1
microsoft,5
microsoft,5
microsoft,5
microsoft,1
microsoft,4
microsoft,4
microsoft,4
microsoft,4
microsoft,5
microsoft,4
microsoft,4
microsoft,3
microsoft,5
microsoft,4
microsoft,4
microsoft,5
microsoft,5
